GameNum,Date,Time,SeatNum,Round,Player,StartStack,CurrentStack,Action,Amount,AllIn,CurrentBet,CurrentPot,InvestedThisRound,NumPlayersLeft,SmallBlind,BigBlind,Table,Dealer,NumPlayers,LenBoard,HoleCard1,HoleCard2,Board1,Board2,Board3,Board4,Board5,SeatRelDealer,BasicAction,bet,blind,call,check,deadblind,fold,raise,IsAgg,IsPas
ftp-26325708900,2009-07-02,17:38:48,3,Preflop,OqVYDBkNL8ClJzQKysFvTw,64.48,64.48,fold,0.0,False,2.0,3.4,0.0,5,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325708900,2009-07-02,17:38:48,4,Preflop,y1cgqbImyNeIBV2S0w3slg,88.56,88.56,call,2.0,False,2.0,3.4,0.0,4,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,0,,,,,,,,1,call,0,0,1,0,0,0,0,False,True
ftp-26325708900,2009-07-02,17:38:48,5,Preflop,mbbu2M2TNLBhVnx1iClY2g,110.52,110.12,call,1.6,False,2.0,5.4,0.0,4,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,0,50.0,29.0,,,,,,2,call,0,0,1,0,0,0,0,False,True
ftp-26325708900,2009-07-02,17:38:48,6,Preflop,NPiiSSyohKGe47CZqe88NA,117.44,116.44,fold,0.0,False,2.0,7.0,0.0,4,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325708900,2009-07-02,17:38:48,5,Flop,mbbu2M2TNLBhVnx1iClY2g,110.52,108.52,check,0.0,False,0.0,7.0,0.0,3,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,3,50.0,29.0,26.0,35.0,51.0,,,2,check,0,0,0,1,0,0,0,False,True
ftp-26325708900,2009-07-02,17:38:48,1,Flop,Leq4/xIudAEdMyngRJB9rg,174.28,172.28,bet,7.0,False,0.0,7.0,0.0,3,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,3,20.0,22.0,26.0,35.0,51.0,,,2,bet,1,0,0,0,0,0,0,True,False
ftp-26325708900,2009-07-02,17:38:48,4,Flop,y1cgqbImyNeIBV2S0w3slg,88.56,86.56,fold,0.0,False,7.0,14.0,0.0,3,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,3,,,26.0,35.0,51.0,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325708900,2009-07-02,17:38:48,5,Flop,mbbu2M2TNLBhVnx1iClY2g,110.52,108.52,call,7.0,False,7.0,14.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,3,50.0,29.0,26.0,35.0,51.0,,,2,call,0,0,1,0,0,0,0,False,True
ftp-26325708900,2009-07-02,17:38:48,5,Turn,mbbu2M2TNLBhVnx1iClY2g,110.52,101.52,check,0.0,False,0.0,21.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,4,50.0,29.0,26.0,35.0,51.0,19.0,,2,check,0,0,0,1,0,0,0,False,True
ftp-26325708900,2009-07-02,17:38:48,1,Turn,Leq4/xIudAEdMyngRJB9rg,174.28,165.28,bet,6.0,False,0.0,21.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,4,20.0,22.0,26.0,35.0,51.0,19.0,,2,bet,1,0,0,0,0,0,0,True,False
ftp-26325708900,2009-07-02,17:38:48,5,Turn,mbbu2M2TNLBhVnx1iClY2g,110.52,101.52,call,6.0,False,6.0,27.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,4,50.0,29.0,26.0,35.0,51.0,19.0,,2,call,0,0,1,0,0,0,0,False,True
ftp-26325708900,2009-07-02,17:38:48,5,River,mbbu2M2TNLBhVnx1iClY2g,110.52,95.52,check,0.0,False,0.0,33.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,5,50.0,29.0,26.0,35.0,51.0,19.0,3.0,2,check,0,0,0,1,0,0,0,False,True
ftp-26325708900,2009-07-02,17:38:48,1,River,Leq4/xIudAEdMyngRJB9rg,174.28,159.28,check,0.0,False,0.0,33.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,3,6,5,20.0,22.0,26.0,35.0,51.0,19.0,3.0,2,check,0,0,0,1,0,0,0,False,True
ftp-26325710098,2009-07-02,17:38:50,4,Preflop,Vcyy4nVtZozNMcdbIF9d4g,100.4,100.4,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,2,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325710098,2009-07-02,17:38:50,5,Preflop,gANhicZNzwP6RXpfBzWcYw,89.52,89.52,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,2,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325710098,2009-07-02,17:38:50,6,Preflop,+Y2+SwN0+rZmQDO3YwJ77Q,67.0,67.0,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,2,6,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325710098,2009-07-02,17:38:50,1,Preflop,93eU/K2YNeQ3/a4nszO28w,87.76,87.76,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,2,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325710098,2009-07-02,17:38:50,3,Preflop,nAE7vIFjsYc9RYU8QpAKdQ,140.92,140.92,raise,3.4,False,1.0,1.4,0.0,4,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,2,6,0,,,,,,,,1,raise,0,0,0,0,0,0,1,True,False
ftp-26325710098,2009-07-02,17:38:50,4,Preflop,Vcyy4nVtZozNMcdbIF9d4g,100.4,100.0,fold,0.0,False,3.4,4.8,0.0,4,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,2,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325710098,2009-07-02,17:38:50,5,Preflop,gANhicZNzwP6RXpfBzWcYw,89.52,88.52,fold,0.0,False,3.4,4.8,0.0,3,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,2,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325716350,2009-07-02,17:39:01,6,Preflop,bJPCtp3yu6fdRku3VYXNfg,199.0,199.0,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325716350,2009-07-02,17:39:01,1,Preflop,KnQOfxHexPbSR0wIVHZJEQ,101.4,101.4,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325716350,2009-07-02,17:39:01,2,Preflop,SDjZxu4khl8DPsvw9bUykA,273.16,273.16,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325716350,2009-07-02,17:39:01,3,Preflop,b9hRA7JMe1FpxkhD964qRQ,143.48,143.48,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325716350,2009-07-02,17:39:01,4,Preflop,Vv4olLB0aIAbO8Fri7F/CQ,145.24,145.24,raise,3.4,False,1.0,1.4,0.0,4,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,0,raise,0,0,0,0,0,0,1,True,False
ftp-26325716350,2009-07-02,17:39:01,5,Preflop,0lJs92fhTwhwEWKPgsoK0w,257.0,257.0,fold,0.0,False,3.4,4.8,0.0,4,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325716350,2009-07-02,17:39:01,6,Preflop,bJPCtp3yu6fdRku3VYXNfg,199.0,198.6,raise,16.0,False,3.4,4.8,0.0,3,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,2,raise,0,0,0,0,0,0,1,True,False
ftp-26325716350,2009-07-02,17:39:01,1,Preflop,KnQOfxHexPbSR0wIVHZJEQ,101.4,100.4,fold,0.0,False,16.0,20.8,0.0,3,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325716350,2009-07-02,17:39:01,4,Preflop,Vv4olLB0aIAbO8Fri7F/CQ,145.24,141.84,fold,0.0,False,16.0,20.8,3.4,2,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,4,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325718800,2009-07-02,17:39:05,6,Preflop,LhABvkZcYBxPlh1d2RWHYA,131.28,131.28,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,13.0,21.0,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,1,Preflop,GTMtmjV5D7t0x7oVRX2Ncg,20.0,20.0,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,26.0,15.0,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,2,Preflop,zb/IZHu+TWizGVfx/1Z3Uw,99.8,99.8,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325718800,2009-07-02,17:39:05,3,Preflop,bSfADh2wYiitH2HnnP21Tw,150.36,150.36,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325718800,2009-07-02,17:39:05,4,Preflop,c+MaGxythv/UW5mNzJBaWw,252.16,252.16,raise,3.4,False,1.0,1.4,0.0,4,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,45.0,44.0,,,,,,0,raise,0,0,0,0,0,0,1,True,False
ftp-26325718800,2009-07-02,17:39:05,5,Preflop,6MMWMAx3ZJxSPBxvzMFUkA,90.4,90.4,fold,0.0,False,3.4,4.8,0.0,4,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325718800,2009-07-02,17:39:05,6,Preflop,LhABvkZcYBxPlh1d2RWHYA,131.28,130.88,call,3.0,False,3.4,4.8,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,13.0,21.0,,,,,,2,call,0,0,1,0,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,1,Preflop,GTMtmjV5D7t0x7oVRX2Ncg,20.0,19.0,call,2.4,False,3.4,7.8,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,0,26.0,15.0,,,,,,3,call,0,0,1,0,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,6,Flop,LhABvkZcYBxPlh1d2RWHYA,131.28,127.88,check,0.0,False,0.0,10.2,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,3,13.0,21.0,35.0,14.0,12.0,,,2,check,0,0,0,1,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,1,Flop,GTMtmjV5D7t0x7oVRX2Ncg,20.0,16.6,check,0.0,False,0.0,10.2,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,3,26.0,15.0,35.0,14.0,12.0,,,3,check,0,0,0,1,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,4,Flop,c+MaGxythv/UW5mNzJBaWw,252.16,248.76,bet,10.2,False,0.0,10.2,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,3,45.0,44.0,35.0,14.0,12.0,,,0,bet,1,0,0,0,0,0,0,True,False
ftp-26325718800,2009-07-02,17:39:05,6,Flop,LhABvkZcYBxPlh1d2RWHYA,131.28,127.88,raise,26.0,False,10.2,20.4,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,3,13.0,21.0,35.0,14.0,12.0,,,2,raise,0,0,0,0,0,0,1,True,False
ftp-26325718800,2009-07-02,17:39:05,1,Flop,GTMtmjV5D7t0x7oVRX2Ncg,20.0,16.6,call,16.6,True,26.0,46.4,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,3,26.0,15.0,35.0,14.0,12.0,,,3,call,0,0,1,0,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,4,Flop,c+MaGxythv/UW5mNzJBaWw,252.16,238.56,call,15.8,False,26.0,63.0,10.2,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,3,45.0,44.0,35.0,14.0,12.0,,,0,call,0,0,1,0,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,6,Turn,LhABvkZcYBxPlh1d2RWHYA,131.28,101.88,bet,36.0,False,0.0,78.8,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,4,13.0,21.0,35.0,14.0,12.0,29.0,,2,bet,1,0,0,0,0,0,0,True,False
ftp-26325718800,2009-07-02,17:39:05,4,Turn,c+MaGxythv/UW5mNzJBaWw,252.16,222.76,call,36.0,False,36.0,114.8,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,4,45.0,44.0,35.0,14.0,12.0,29.0,,0,call,0,0,1,0,0,0,0,False,True
ftp-26325718800,2009-07-02,17:39:05,6,River,LhABvkZcYBxPlh1d2RWHYA,131.28,65.88,bet,65.88,True,0.0,150.8,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,5,13.0,21.0,35.0,14.0,12.0,29.0,33.0,2,bet,1,0,0,0,0,0,0,True,False
ftp-26325718800,2009-07-02,17:39:05,4,River,c+MaGxythv/UW5mNzJBaWw,252.16,186.76,call,65.88,False,65.88,216.68,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,4,6,5,45.0,44.0,35.0,14.0,12.0,29.0,33.0,0,call,0,0,1,0,0,0,0,False,True
ftp-26325723276,2009-07-02,17:39:13,5,Preflop,gANhicZNzwP6RXpfBzWcYw,88.52,88.52,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,3,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325723276,2009-07-02,17:39:13,6,Preflop,+Y2+SwN0+rZmQDO3YwJ77Q,67.0,67.0,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,3,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325723276,2009-07-02,17:39:13,1,Preflop,93eU/K2YNeQ3/a4nszO28w,87.76,87.76,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,3,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325723276,2009-07-02,17:39:13,3,Preflop,nAE7vIFjsYc9RYU8QpAKdQ,142.32,142.32,raise,3.4,False,1.0,1.4,0.0,5,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,3,6,0,,,,,,,,0,raise,0,0,0,0,0,0,1,True,False
ftp-26325723276,2009-07-02,17:39:13,4,Preflop,Vcyy4nVtZozNMcdbIF9d4g,100.0,100.0,fold,0.0,False,3.4,4.8,0.0,5,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,3,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325723276,2009-07-02,17:39:13,5,Preflop,gANhicZNzwP6RXpfBzWcYw,88.52,88.12,fold,0.0,False,3.4,4.8,0.0,4,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,3,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325723276,2009-07-02,17:39:13,6,Preflop,+Y2+SwN0+rZmQDO3YwJ77Q,67.0,66.0,fold,0.0,False,3.4,4.8,0.0,3,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,3,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325723434,2009-07-02,17:39:13,5,Preflop,/XswgqiP00i5luBYghwBjQ,101.8,101.8,blind,0.4,False,0.0,0.0,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,6,Preflop,zOXKksJ83qXMVPvlCMNOxg,200.0,200.0,blind,1.0,False,0.4,0.4,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,4,blind,0,1,0,0,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,7,Preflop,/51G7tWWpQlCS2v5t6cwjQ,60.0,60.0,fold,0.0,False,1.0,1.4,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,5,fold,0,0,0,0,0,1,0,False,True
ftp-26325723434,2009-07-02,17:39:13,8,Preflop,qJgpzHS3vV9GaS9QmGm59A,147.04,147.04,raise,4.0,False,1.0,1.4,0.0,8,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,6,raise,0,0,0,0,0,0,1,True,False
ftp-26325723434,2009-07-02,17:39:13,9,Preflop,+UCNKWoSQR7K6ZbRrDDtAQ,99.0,99.0,call,4.0,False,4.0,5.4,0.0,8,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,0.0,1.0,,,,,,7,call,0,0,1,0,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,1,Preflop,LlZWNRKztn2x+tHklWpNwQ,173.48,173.48,fold,0.0,False,4.0,9.4,0.0,8,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325723434,2009-07-02,17:39:13,2,Preflop,1MfmAyD+j5SiAc28mnJi8A,263.28,263.28,fold,0.0,False,4.0,9.4,0.0,7,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325723434,2009-07-02,17:39:13,3,Preflop,IoLDvFJhMz44M6Is31rIAg,94.6,94.6,fold,0.0,False,4.0,9.4,0.0,6,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325723434,2009-07-02,17:39:13,5,Preflop,/XswgqiP00i5luBYghwBjQ,101.8,101.4,fold,0.0,False,4.0,9.4,0.0,5,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325723434,2009-07-02,17:39:13,6,Preflop,zOXKksJ83qXMVPvlCMNOxg,200.0,199.0,fold,0.0,False,4.0,9.4,0.0,4,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325723434,2009-07-02,17:39:13,8,Flop,qJgpzHS3vV9GaS9QmGm59A,147.04,143.04,check,0.0,False,0.0,9.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,3,,,14.0,13.0,33.0,,,6,check,0,0,0,1,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,9,Flop,+UCNKWoSQR7K6ZbRrDDtAQ,99.0,95.0,bet,7.0,False,0.0,9.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,3,0.0,1.0,14.0,13.0,33.0,,,7,bet,1,0,0,0,0,0,0,True,False
ftp-26325723434,2009-07-02,17:39:13,8,Flop,qJgpzHS3vV9GaS9QmGm59A,147.04,143.04,call,7.0,False,7.0,16.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,3,,,14.0,13.0,33.0,,,6,call,0,0,1,0,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,8,Turn,qJgpzHS3vV9GaS9QmGm59A,147.04,136.04,check,0.0,False,0.0,23.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,4,,,14.0,13.0,33.0,39.0,,6,check,0,0,0,1,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,9,Turn,+UCNKWoSQR7K6ZbRrDDtAQ,99.0,88.0,check,0.0,False,0.0,23.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,4,0.0,1.0,14.0,13.0,33.0,39.0,,7,check,0,0,0,1,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,8,River,qJgpzHS3vV9GaS9QmGm59A,147.04,136.04,check,0.0,False,0.0,23.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,5,,,14.0,13.0,33.0,39.0,23.0,6,check,0,0,0,1,0,0,0,False,True
ftp-26325723434,2009-07-02,17:39:13,9,River,+UCNKWoSQR7K6ZbRrDDtAQ,99.0,88.0,check,0.0,False,0.0,23.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,2,8,5,0.0,1.0,14.0,13.0,33.0,39.0,23.0,7,check,0,0,0,1,0,0,0,False,True
ftp-26325730506,2009-07-02,17:39:25,1,Preflop,KnQOfxHexPbSR0wIVHZJEQ,100.4,100.4,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,4,blind,0,1,0,0,0,0,0,False,True
ftp-26325730506,2009-07-02,17:39:25,2,Preflop,SDjZxu4khl8DPsvw9bUykA,273.16,273.16,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325730506,2009-07-02,17:39:25,3,Preflop,b9hRA7JMe1FpxkhD964qRQ,143.48,143.48,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325730506,2009-07-02,17:39:25,4,Preflop,Vv4olLB0aIAbO8Fri7F/CQ,141.84,141.84,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325730506,2009-07-02,17:39:25,5,Preflop,0lJs92fhTwhwEWKPgsoK0w,257.0,257.0,fold,0.0,False,1.0,1.4,0.0,4,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325730506,2009-07-02,17:39:25,6,Preflop,bJPCtp3yu6fdRku3VYXNfg,203.4,203.4,raise,4.4,False,1.0,1.4,0.0,3,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,1,raise,0,0,0,0,0,0,1,True,False
ftp-26325730506,2009-07-02,17:39:25,1,Preflop,KnQOfxHexPbSR0wIVHZJEQ,100.4,100.0,fold,0.0,False,4.4,5.8,0.0,3,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325730506,2009-07-02,17:39:25,2,Preflop,SDjZxu4khl8DPsvw9bUykA,273.16,272.16,fold,0.0,False,4.4,5.8,0.0,2,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,5,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325733646,2009-07-02,17:39:30,6,Preflop,+Y2+SwN0+rZmQDO3YwJ77Q,66.0,66.0,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325733646,2009-07-02,17:39:30,1,Preflop,93eU/K2YNeQ3/a4nszO28w,87.76,87.76,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325733646,2009-07-02,17:39:30,3,Preflop,nAE7vIFjsYc9RYU8QpAKdQ,143.72,143.72,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325733646,2009-07-02,17:39:30,4,Preflop,Vcyy4nVtZozNMcdbIF9d4g,100.0,100.0,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325733646,2009-07-02,17:39:30,5,Preflop,gANhicZNzwP6RXpfBzWcYw,88.12,88.12,raise,2.0,False,1.0,1.4,0.0,4,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,0,,,,,,,,1,raise,0,0,0,0,0,0,1,True,False
ftp-26325733646,2009-07-02,17:39:30,6,Preflop,+Y2+SwN0+rZmQDO3YwJ77Q,66.0,65.6,fold,0.0,False,2.0,3.4,0.0,4,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325733646,2009-07-02,17:39:30,1,Preflop,93eU/K2YNeQ3/a4nszO28w,87.76,86.76,call,1.0,False,2.0,3.4,0.0,3,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,0,,,,,,,,3,call,0,0,1,0,0,0,0,False,True
ftp-26325733646,2009-07-02,17:39:30,1,Flop,93eU/K2YNeQ3/a4nszO28w,87.76,85.76,check,0.0,False,0.0,4.4,0.0,3,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,3,,,15.0,3.0,47.0,,,3,check,0,0,0,1,0,0,0,False,True
ftp-26325733646,2009-07-02,17:39:30,5,Flop,gANhicZNzwP6RXpfBzWcYw,88.12,86.12,bet,4.0,False,0.0,4.4,0.0,3,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,3,,,15.0,3.0,47.0,,,1,bet,1,0,0,0,0,0,0,True,False
ftp-26325733646,2009-07-02,17:39:30,1,Flop,93eU/K2YNeQ3/a4nszO28w,87.76,85.76,fold,0.0,False,4.0,8.4,0.0,3,0.1,0.25,Osqnpkxh1P/4Yj904Xfk8G,4,6,3,,,15.0,3.0,47.0,,,3,fold,0,0,0,0,0,1,0,False,True
